Name,Transliterated
राजपाती,Rajpati
भगवानी,Bhagwani
मोहरता,Moharta
हसनयन,Hasanayn
जकरून्निशा,Jakrunnisha
सजरून्निशा,Sajarunnisha
तिलका देवी,Tilka Devi
धूपा देवी,Dhopa Devi
फरीदा खातून,Farida Khatoon
एरून्निशा,Errunisha
असरून्निशा,Asrunnisha
भगवन्ता,Bhagwanta
कमौवती,Kamuvati
सर्वदा,Sarvada
टुना,Tuna
चन्द्रजोता,Chandrajota
सोनिका,Sonika
बंदन,Bandan
कोशिल्या,Kosilya
कवलवासी,Kawalwasi
किसनावती,Kisanavati
वन्दना सिंह,Vandana Singh
परमिला,Paramila
धाना देवी,Dhana Devi
अमरावती पाल,Amravati Pal
अमीरून निशा,Amirun Nisha
बृजवन्ता देवी,Brijwanti Devi
लक्षमीना,Laxmina
कमरून ने शा,Kamrun Ne Sha
समसुनिया,Samsuniya
तवा खातून,Tava Khatun
रसीदून,Rasidun
जुफरन्न निशा,Juferann Nisha
जहांआरा,Jahanara
आकांक्षा पाल,Akanksha Pal
गुलाईची देवी,Gulayichi Devi
सुभावत देवी,Subhavat Devi
विन्दु देवी,Vindhu Devi
ओहिदा,Ohida
चनरमी देवी,Chanrami Devi
सुभद्रा,Subhadra
चन्द्रशीला,Chandrashila
कोमली,Komali
रमन्ती,Ramanti
सुमन्ती,Sumanti
केशरी,Kesari
धनरजिया,Dhanarjiya
गुलाइची देवी,Gulayichi Devi
दुखनी देवी,Dukheni Devi
उमरावती,Umravati
सुरावती देवी,Suravati Devi
सुराजी देवी,Suraji Devi
महिमा,Mahima
जन किया,Jan Kiya
भागमनी देवी,Bhagmani Devi
नजिया,Naziya
सान्ती देवी,Santi Devi
लहासिया देवी,Lahasiya Devi
रिनू शर्मा,Rinu Sharma
अतवारी,Atawari
समुद्री,Samudri
पूनम गुप्ता,Poonam Gupta
शिवान्ती देवी,Shivanti Devi
नमुवा,Namuwa
पुनीता वर्मा,Punita Verma
देवान्ती देवी,Dewanti Devi
बिन्दु,Binu
सीमा सिंह,Seema Singh
संजाफी,Sanjafi
गुरिल्या,Gurilya
गिरजवा,Girajawa
चन्द्रकलादेवी,Chandrakaladevi
रजा,Raja
भगमानी,Bhagmani
सहनाज,Sahnaj
नौरंगी,Naurangi
नन्दनी,Nandani
पुष्पा मौर्य,Pushpa Mauraya
श्रीमती गिरिजा देवी,Shrimati Girija Devi
चप्पा,Chappa
निर्जला देवी,Nirjala Devi
धरमशीला,Dharmashila
श्रीमती गुलाबकली,Shrimati Gulabkali
आरफा बानो,Arfa Bano
सोमरजिया,Somarjiya
श्रीमती शकुन्तला,Shrimati Shakuntala
नीरा देवी,Neera Devi
श्रीमती बेचनी,Shrimati Bechni
श्रीमती फूलरा,Shrimati Phoolra
देशकली,Deshkali
बालेश रानी,Balesh Rani
शबाना प ०,Shabana P.O
सलेलता,Saleelata
आफरोज,Afarroz
बिलकिस,Bilkees
राकेश बाला,Rakesh Bala
गुलिशता,Gulishta
शमी,Shami
पल्लो आर्य,Palllo Arya
सुरेश बाला,Suresh Bala
रीटा,Reeta
चांदवीरी,Chandveeri
शकीना,Shakina
राज्जो,Rajo
अतरी,Atari
शर्मिष्ठा,Sharmistha
फरीम,Fareem
रूबिना,Rubina
उमेश देवी,Umesh Devi
प्रवेशा,Pravesha
गुडीया,Gudiya
रीता सिरोही,Rita Sirohi
हरेन्द्री देवी,Harendri Devi
लज्जा देवी,Lajja Devi
ललितेश,Lalitesh
रामवती देवी,Ramvati Devi
सुब्रता,Subrata
विनेश देवी,Vinesh Devi
हरवीरी,Harviri
नीमा देवी,Nima Devi
शहनाज परवीन,Shehnaz Parvin
सोनिका चौधरी,Sonika Choudhary
रसीला देवी,Rasila Devi
पूनम गंगवार,Poonam Gangwar
परवीन वी 0,Parveen V 0
शहर वानो,Shahar Vano
नेमा देवी,Nema Devi
किरन वती,Kiran Vati
हसरती वेगम,Hasrati Begum
लतेश ( लवलेश ),Latesh (Lavlesh)
रेनू झा,Renu Jha
सुमन गुप्ता,Suman Gupta
वलजिन्द्र कौर,Baljinder Kaur
चन्द्रमुखी,Chandra Mukhi
ब्रहमादेवी,Brahma Devi
रामअजीत कौर,Ramajit Kaur
हँसमुखी,Hansmukhi
उवैशा,Uwaisha
रूवी देवी,Ruvi Devi
जायदा बेगम,Jayada Begum
सकीना बेगम,Sakina Begum
योगेन्द्र देवी,Yogendra Devi
खातून बेगम,Khatoon Begum
गुडडीदेवी,Guddi Devi
गुलाब देवी,Gulab Devi
अनु शेखर सिंह,Anu Shekhar Singh
सुख देवी,Sukh Devi
हूरन,Hooran
पूरन देवी,Pooran Devi
सन्तो देवी,Santo Devi
दाखश्री,Dakshri
समीना नाजमी,Sameena Nazmi
उषा कुमारी,Usha Kumari
गिरीशा,Girisha
शालिनी,Shalini
रेखा सोलंकी,Rekha Solanki
द्रोपद्वी देवी,Draupdi Devi
मुनीषा देवी,Munisha Devi
सुषमा यादव,Sushma Yadav
शशिकुमारी,Shashikumari
श्रीमती गुड्डी देवी,Smt. Guddi Devi
श्रीमती अनारश्री,Smt. Anarashri
सुदामादेवी,Sudamadevi
गुड्डोदेवी,Guddodevi
हरिप्यारी,Haripyari
जरीना,Jarina
अफरोज बेगम,Afroz Begum
शीतलादेवी,Sheetaladevi
रामूर्ति,Ramurti
राजश्री,Rajashri
कृष्णवती,Krishnawati
क्षमा देवी,Kshama Devi
मंजू शर्मा,Manju Sharma
गोमती सिंह,Gomati Singh
केराकली,Kerakli
सत्यरूपा,Satyrupa
आसया बेगम,Asaya Begum
कलिका देवी,Kalika Devi
विष्णु कुमारी,Vishnu Kumari
सुमेद्रा,Sumedra
अख्तरी बानो,Akhteri Bano
जेठी,Jethi
हेत कुंवर,Het Kunwar
गजरा कुशवाहा,Gajra Kushwaha
लडवारी बाई,Ladwari Bai
सिरसौदवारी,Sirsaudavari
अवदिया,Avadia
मिथला देवी,Mithala Devi
छीतारानी,Chitarani
ऊषारानी,Usharani
भवानीबाई,Bhawanibai
तुलसारानी,Tulsarani
ज्ञानेंद्रि,Gyanendri
देवमनी,Devmani
देवकलिया,Devakalia
गोलिया,Golia
उमा उर्फ चिन्ता,Uma urf Chinta
श्रीमती रानी देवी,Smt. Rani Devi
श्रीमती जय देवी,Smt. Jay Devi
श्रीमती राम किशोरी,Smt. Ram Kishore
श्रीमती अरुणा,Smt. Aruna
श्री कृष्णा,Shri Krishna
श्रीमती मिथला,Smt. Mithala
श्रीमती संतोष कुमारी,Smt. Santosh Kumari
श्रीमती सीता देवी,Smt. Sita Devi
श्रीमती रामदुलारी,Smt. Ramdulasi
श्रीमती गया श्री,Smt. Gaya Shri
श्रीमती नगीना बानो,Smt. Nagina Bano
श्रीमती रईस फातमा,Smt. Rais Fatima
सोनिया यादव,Soniya Yadav
रेखा वर्मा,Rekha Verma
नाजिमन,Najiman
तारिकुन निशा,Tarikun Nisha
मनीषा वर्मा,Manisha Verma
जाहिरा,Jahira
सलमा आगा,Salma Aaga
आशिफा बेगम,Ashifa Begam
जैबुन निशां,Jaibun Nisha
अन्जू वर्मा,Anju Verma
कैसर जहां,Kaiser Jahan
नसीम बेगम,Nasim Begam
सुनीला देवी,Sunila Devi
जमीरुल बानो,Zamirul Bano
कुरेसा,Kuresa
शुब्बुहुन,Shubbuhun
नाहिद,Nahid
जनाका,Janaka
सूफिया,Sufia
कृपा देवी,Kripa Devi
ननकई,Nankai
परसाना,Parsana
मैना,Maina
प्रेमावती,Premavti
किरा बेगम,Kira Begam
श्रीमती रामावती,Srimati Ramavati
तीरथादेवी,Tirthadevi
चांदवी,Chandvi
जाकिया खातून,Jakia Khatoon
मोमिननिशा,Mominnisa
रामकला,Ramakala
माला,Mala
रूकसार,Rooksar
इन्दरवती,Indravati
अनारकलां,Anarkalan
फुलन कुमारी,Phulan Kumari
घमसा,Ghamasa
फूलमति,Phoolmati
रमपाली,Ramapaali
बेनूनिशां,Benunisha
शिवपता,Shiva pata
अकाला देवी,Akala Devi
दीप कला,Deep Kala
सरिता वर्मा,Sarita Verma
चन्द्र देई,Chandra Dei
शर्मिला देवी,Sharmila Devi
रफीकुन,Rafikun
अंजोरपा,Anzorpa
ब्रहमदेई,Brahmadei
धर्मा,Dharma
मैमुन,Mainun
विधावती,Vidhavati
अमिरून निशा,Amirun Nisha
दशरथी,Dasharathi
तसलीबुन,Taslimun
राबिया खातून,Rabia Khatun
नेवाती,Newati
करोड़ी देवी,Karori Devi
खुशीयाली,Khushiyali
राविया खातून,Ravia Khatun
जड़ावती देवी,Jadawati Devi
परमज्योति,Paramjyoti
कलिमुन,Kalimun
जैतुननिशा,Jaitunnisa
सम्भा,Sambha
रमकी,Ramki
सरली,Sarli
रजवन्ती,Rajvanti
जवरूननिशा,Jawarunnisa
सकरूननिशा,Sakarunnisa
हवीकुनिशा,Hawikunnisa
इन्ताजारून,Intazarun
किताबुन,Kitabun
बहोनी,Bahoni
सुनैनी,Sunaini
नयनतारा देवी,Nayantara Devi
नीलू देवी,Neelu Devi
सुरेखादेवी,Surekhadevi
शैल देवी,Shail Devi
रेनूदेवी,Renudevi
परमशीला देवी,Paramashila Devi
